title,genre,popularity
Mulholland Drive,"Thriller,Drama,Mystery",24.039
The Best Years of Our Lives,"Drama,Romance,War",11.9
Regular Show: The Movie,"Animation,Comedy,Science Fiction,TV Movie",31.338
The Last: Naruto the Movie,"Action,Romance,Animation",226.8
Forbidden Games,"Drama,History",7.074
"Spring, Summer, Fall, Winter... and Spring",Drama,11.302
The Heist of the Century,"Comedy,Thriller,Crime",37.98
Crooks in Clover,"Action,Comedy,Crime",8.719
A Moment to Remember,"Drama,Romance",15.273
Mortal Kombat Legends: Battle of the Realms,"Animation,Action,Fantasy",121.616
L'Eclisse,"Romance,Drama",7.817
Downfall,"Drama,History,War",16.996
Freaks,"Drama,Horror",11.787
The Virgin Spring,"Crime,Drama,Thriller",7.656
Land of Mine,"War,Drama,History",11.764
A Short Film About Love,"Drama,Romance",5.732
Indiana Jones and the Last Crusade,"Adventure,Action",33.359
The Last Laugh,Drama,5.843
Finding Nemo,"Animation,Family",128.733
Dog Day Afternoon,"Crime,Drama,Thriller",16.178
Rosemary's Baby,"Drama,Horror,Thriller",23.645
"Monsters, Inc.","Animation,Comedy,Family",220.605
Infernal Affairs,"Drama,Action,Thriller,Crime,Mystery",12.826
Into the Wild,"Adventure,Drama",15.802
The Bridge on the River Kwai,"Drama,History,War",12.349
Harry Potter and the Goblet of Fire,"Adventure,Fantasy,Family",260.25
Who's Afraid of Virginia Woolf?,Drama,7.875
Bacurau,"Mystery,Western,Thriller",9.3
Fail Safe,"Drama,Thriller,War",10.059
The Valet,"Comedy,Romance",362.118
Before Sunset,"Drama,Romance",15.163
Spotlight,"Drama,History",13.601
White Collar Blues,Comedy,8.418
Inherit the Wind,"Drama,History",6.26
3-Iron,"Drama,Romance,Crime",16.35
Gone Mom: The Disappearance of Jennifer Dulos,"TV Movie,Thriller,Crime",113.99
Brokeback Mountain,"Drama,Romance",34.878
Logan,"Action,Drama,Science Fiction",75.673
Descendants 3,"Family,TV Movie,Music,Adventure,Fantasy",76.06
A Woman Under the Influence,Drama,9.083
Monty Python and the Holy Grail,"Adventure,Comedy,Fantasy",15.461
My Life as a Zucchini,"Animation,Drama,Comedy",9.383
Never Look Away,"Drama,Thriller,Romance",8.727
Midnight Sun,"Romance,Drama",33.951
Rich in Love,"Comedy,Romance",17.857
God's Own Country,"Romance,Drama",22.96
No Manches Frida,Comedy,109.145
Gifted Hands: The Ben Carson Story,Drama,29.782
Manhattan,"Comedy,Drama,Romance",9.084
Fabricated City,"Action,Thriller,Crime",15.89
Fanny and Alexander,"Fantasy,Drama,Mystery",9.979
Deep Red,"Horror,Mystery,Thriller",11.629
Notorious,"Thriller,Romance,Mystery",13.089
War Room,"Drama,Romance",44.786
Presto,"Animation,Family",7.149
Snatch,"Crime,Comedy",25.203
Constantine: City of Demons - The Movie,"Fantasy,Animation,Horror,Action",32.083
"They Shoot Horses, Don't They?",Drama,8.158
Toy Story 3,"Animation,Family,Comedy",116.195
How to Train Your Dragon,"Fantasy,Adventure,Animation,Family",116.06
Touch of Evil,"Crime,Thriller",9.267
Trollhunters: Rise of the Titans,"Animation,Fantasy,Family,Action,Adventure",90.609
Lisbela and the Prisoner,"Comedy,Romance",1.278
Shelter,"Drama,Romance",11.763
The King of Comedy,"Drama,Comedy",13.302
Donnie Darko,"Fantasy,Drama,Mystery",32.477
The Kissing Booth 2,"Comedy,Romance",60.867
Maudie,"Drama,Romance",20.045
The Wind Rises,"Family,Drama,Animation,War,History,Romance",33.882
Do the Right Thing,Drama,11.34
All Quiet on the Western Front,"Drama,War",14.554
The Chaser,"Crime,Drama,Thriller",10.629
Dogville,"Crime,Drama,Thriller",13.5
Coraline,"Animation,Family,Fantasy",231.561
Mustang,Drama,9.23
Ernest & Celestine,"Animation,Comedy,Drama,Family,Adventure",7.494
The Man Who Shot Liberty Valance,Western,15.882
White Snake,"Romance,Animation,Fantasy",73.37
Straight Outta Compton,"Drama,Music,History",52.239
Back to the Outback,"Animation,Family,Adventure,Comedy",158.647
Bad Seeds,Comedy,8.484
Paprika,"Animation,Drama,Mystery,Science Fiction",20.965
Brief Encounter,"Drama,Romance",8.197
If Anything Happens I Love You,"Drama,Animation",6.943
Marriage Italian Style,"Drama,Comedy,Romance",12.606
The King and the Mockingbird,"Animation,Family,Fantasy",4.434
I Don't Want to Go Back Alone,"Drama,Romance",7.353
I Saw the Devil,"Thriller,Horror",17.667
Teen Titans: Trouble in Tokyo,"Action,Animation,Family,Science Fiction,TV Movie",25.608
Kizumonogatari Part 1: Tekketsu,"Animation,Fantasy,Mystery",27.242
Short Term 12,Drama,9.199
PlayTime,Comedy,9.564
Annie Hall,"Comedy,Drama,Romance",11.083
The Bad Guys,"Animation,Comedy,Family,Crime",669.938
"tick, tick... BOOM!",Drama,41.609
Angel's Egg,"Animation,Fantasy,Mystery",11.425
Batman: Under the Red Hood,"Science Fiction,Crime,Action,Animation,Mystery",29.524
The Color Purple,Drama,14.284
One Hundred Steps,"Drama,History",7.125
Pride,"Drama,Comedy",7.863
A Matter of Life and Death,"Comedy,Fantasy,Romance,Drama",7.188
Nothing Left to Do but Cry,Comedy,6.717
L.A. Confidential,"Crime,Drama,Mystery,Thriller",14.13
Ratatouille,"Animation,Comedy,Family,Fantasy",150.31
The Twilight Samurai,"Drama,Romance,History",9.421
Harry Potter and the Deathly Hallows: Part 1,"Adventure,Fantasy",252.448
K-12,"Music,Horror,Fantasy",9.338
The Children's Hour,"Drama,Romance",9.287
Pirates of the Caribbean: The Curse of the Black Pearl,"Adventure,Fantasy,Action",166.203
The Perks of Being a Wallflower,Drama,57.496
Elvis,"Drama,History,Music",364.203
Doctor Who: Last Christmas,"Science Fiction,Adventure,Drama",5.396
Selena,"Music,Drama,History",30.875
A Bronx Tale,"Drama,Crime",21.149
Onward,"Family,Animation,Adventure,Comedy,Fantasy",52.864
Ninja Scroll,"Fantasy,Adventure,Animation",25.175
Rurouni Kenshin: The Beginning,"Action,Adventure,Drama",131.667
How to Train Your Dragon: The Hidden World,"Animation,Family,Adventure",148.415
Nine Queens,Crime,7.15
The Girl Who Leapt Through Time,"Fantasy,Animation,Drama,Science Fiction",33.368
Porco Rosso,"Family,Comedy,Animation,Adventure",28.28
Rocky,"Drama,Romance",47.522
The Untouchables,"Crime,Drama,History,Thriller",20.829
The Witch: Part 1. The Subversion,"Action,Mystery,Fantasy",67.906
Marriage Story,Drama,23.26
The Maltese Falcon,"Mystery,Crime,Thriller",9.908
Big Fish,"Adventure,Fantasy,Drama",27.092
Holding the Man,Drama,7.969
Rurouni Kenshin Part III: The Legend Ends,"Action,Adventure,Drama,Fantasy",20.226
The Dark Knight Rises,"Action,Crime,Drama,Thriller",91.76
Temple Grandin,Drama,10.591
Life of Brian,Comedy,17.84
Train to Busan,"Action,Horror,Thriller",103.778
Three Steps Above Heaven,"Romance,Drama",131.177
Fantastic Mr. Fox,"Adventure,Animation,Comedy,Family",25.751
The Breakfast Club,"Comedy,Drama",18.771
War of Likes,Comedy,38.23
"Batman: The Dark Knight Returns, Part 1","Science Fiction,Action,Animation,Mystery",25.449
Amour,"Drama,Romance",11.557
Cool Hand Luke,"Crime,Drama",14.453
Meshes of the Afternoon,"Mystery,Fantasy",6.612
Red Shoes and the Seven Dwarfs,"Animation,Romance,Family",83.167
BPM (Beats per Minute),Drama,10.128
Godzilla vs. Kong,"Action,Fantasy,Science Fiction",260.732
Divines,Drama,9.632
Day & Night,"Animation,Family",7.58
Awakenings,Drama,11.585
The Dinner Game,Comedy,8.362
Stalag 17,"War,Comedy,Thriller",7.54
The Trial of the Chicago 7,"Drama,History",15.869
The Batman,"Crime,Mystery,Thriller",881.595
Mother,"Crime,Drama,Mystery,Thriller",11.011
Fiddler on the Roof,"Drama,Romance",15.989
Rain Man,Drama,18.587
Z-O-M-B-I-E-S 2,"Music,Romance,TV Movie",125.282
Onibaba,"Horror,Drama",11.412
Sound of Metal,"Drama,Music",14.749
"Duck, You Sucker",Western,12.362
Corpus Christi,Drama,63.876
El Infierno,"Drama,Crime,Comedy",84.226
I'm No Longer Here,Drama,14.272
The Hustler,Drama,12.37
Die Hard,"Action,Thriller",44.345
"I, Daniel Blake",Drama,12.602
My Mom is a Character,Comedy,5.084
Geri's Game,"Animation,Family",9.043
Accattone,Drama,6.357
The Celebration,Drama,11.425
The Turin Horse,Drama,14.96
The Searchers,Western,15.027
The Blues Brothers,"Music,Comedy,Action,Crime",16.088
Big Hero 6,"Adventure,Family,Animation,Action,Comedy",218.287
A Walk to Remember,"Drama,Romance",53.892
Misery,"Drama,Thriller",22.746
Platoon,"Drama,War,Action",29.809
Mystic River,"Thriller,Crime,Drama,Mystery",22.343
Two Is a Family,"Drama,Comedy",19.377
Zootopia,"Animation,Adventure,Family,Comedy",139.832
Pan's Labyrinth,"Fantasy,Drama,War",64.149
Ali: Fear Eats the Soul,"Romance,Drama",7.046
Ip Man,"Drama,Action,History",21.187
Sword Art Online: The Movie – Ordinal Scale,"Animation,Action,Adventure,Fantasy,Romance,Science Fiction",73.573
Back to the Future Part II,"Adventure,Comedy,Family,Science Fiction",29.999
Ricky Gervais: Humanity,Comedy,7.809
The Shadow in My Eye,"War,Drama,History",16.834
Tod@s Caen,Comedy,26.549
Kwaidan,"Fantasy,Horror,Drama",11.168
The Ten Commandments,"Drama,History",57.079
Still Walking,"Drama,Family",10.846
Time of the Gypsies,"Drama,Comedy,Crime,Fantasy",9.054
Barbie in The 12 Dancing Princesses,"Animation,Family",58.514
Beauty and the Beast,"Romance,Family,Animation,Fantasy",121.369
Scent of a Woman,Drama,21.34
The Straight Story,Drama,11.262
The Hateful Eight,"Drama,Mystery,Western",24.136
The King's Speech,"Drama,History",17.692
The Spirit of the Beehive,"Drama,Fantasy",7.492
Philadelphia,Drama,17.163
My Friends Act II,Comedy,4.819
Cléo from 5 to 7,Drama,8.878
Slumdog Millionaire,"Drama,Romance",21.848
The Broken Circle Breakdown,Drama,6.483
Dave Chappelle: The Age of Spin,Comedy,5.073
The Red Balloon,"Comedy,Drama,Family,Fantasy",7.086
Strangers on a Train,"Crime,Thriller,Mystery",10.95
Fantastic Planet,"Animation,Science Fiction",26.501
Harry Potter and the Chamber of Secrets,"Adventure,Fantasy",284.928
Sleuth,"Mystery,Thriller,Crime",7.859
The Traitor,"Drama,Crime,Thriller",10.503
Underground,"Comedy,Drama,War",8.24
System Crasher,Drama,7.995
Ponyo,"Animation,Fantasy,Family",93.7
Mildred Pierce,"Crime,Drama",8.822
The Tenant,"Thriller,Horror,Drama",6.51
Nosferatu,"Fantasy,Horror",16.989
Fallen Angels,"Action,Romance,Crime",15.731
The Killer,"Action,Crime,Drama,Thriller",13.672
Hotel Rwanda,"Drama,History,War",14.665
Sweet Smell of Success,Drama,11.153
Magnolia,Drama,13.294
The Big Heat,"Crime,Drama,Thriller",9.854
The Leopard,Drama,8.982
Cat on a Hot Tin Roof,"Drama,Romance",11.224
Wrath of Man,"Action,Crime,Thriller",222.541
Charade,"Comedy,Mystery,Romance",12.94
Stagecoach,"Western,Adventure,Action,Drama,Romance",11.182
Heroic Losers,"Comedy,Thriller",12.167
For Love and Gold,"Adventure,Comedy",7.333
Harvey,"Comedy,Fantasy",7.122
Another Round,"Comedy,Drama",20.247
The Big Bad Fox and Other Tales,"Family,Animation,Comedy",9.916
The Exorcist,Horror,113.45
The Chorus,Drama,11.562
My Night at Maud's,"Romance,Comedy,Drama",7.976
The Sound of Music,"Drama,Family,Music,Romance",18.422
In the Heat of the Night,"Crime,Drama,Mystery,Thriller",10.9
Edward Scissorhands,"Fantasy,Drama,Romance",57.006
A Werewolf Boy,"Romance,Fantasy",18.163
12 Angry Men,"Crime,Drama,TV Movie",8.953
Hunt for the Wilderpeople,"Adventure,Comedy,Drama",16.193
Fireworks,"Crime,Drama",11.637
Tangerines,"Drama,War",7.063
The Avengers,"Science Fiction,Action,Adventure",278.98
Out of the Past,"Crime,Drama,Romance,Thriller",11.356
The Wrong Trousers,"Animation,Comedy,Family",14.69
Azur & Asmar: The Princes' Quest,"Animation,Family",8.334
Harry Potter and the Half-Blood Prince,"Adventure,Fantasy",224.981
A Streetcar Named Desire,Drama,16.661
One Cut of the Dead,"Comedy,Horror",12.122
Rush,"Drama,Action",24.176
Scarlet Street,"Drama,Thriller,Crime",8.526
Kuch Kuch Hota Hai,"Romance,Drama",12.136
All the President's Men,"Drama,History,Mystery,Thriller",13.445
Embrace of the Serpent,"Drama,Adventure",8.049
Cowboy Bebop: The Movie,"Action,Animation,Science Fiction",15.926
The Conformist,Drama,8.808
Breakfast at Tiffany's,"Comedy,Romance",21.269
The Man from Nowhere,"Action,Thriller,Crime",47.723
Shrek,"Animation,Comedy,Fantasy,Adventure,Family",171.504
Three Colors: Blue,Drama,11.401
Laurence Anyways,"Drama,Romance",12.8
The Incredibles,"Action,Adventure,Animation,Family",105.549
Andhadhun,"Crime,Thriller,Comedy",9.813
Viridiana,Drama,8.469
PK,"Comedy,Drama,Adventure",9.75
Don Camillo,Comedy,12.273
Batman Begins,"Action,Crime,Drama",60.2
Moonrise Kingdom,"Comedy,Drama,Romance",12.937
Spirit: Stallion of the Cimarron,"Western,Animation,Adventure,Comedy,Family,Drama",87.47
Feel the Beat,"Comedy,Music,Drama",15.906
Harry Potter and the Order of the Phoenix,"Adventure,Fantasy,Mystery",217.575
Brazil,"Comedy,Science Fiction",15.397
To All the Boys I've Loved Before,"Comedy,Romance",71.201
All the Bright Places,"Romance,Drama",97.135
A Charlie Brown Christmas,"Animation,Family,Comedy,TV Movie",9.967
Angels with Dirty Faces,"Crime,Drama,Thriller",5.474
High Noon,"Western,Thriller",12.815
"Germany, Year Zero","War,Drama",7.285
Sonic the Hedgehog 2,"Action,Adventure,Family,Comedy",1713.432
Nightcrawler,"Crime,Drama,Thriller",56.904
Free Fall,"Drama,Romance",13.978
The Warriors,"Action,Thriller",21.659
Laura,"Drama,Mystery",9.806
Mississippi Burning,"Drama,Thriller,Crime,History,Mystery",10.881
"Black Cat, White Cat","Comedy,Romance,Crime",10.349
The Sacrifice,Drama,8.373
I Vitelloni,"Comedy,Drama",6.887
The Sicilian Clan,Crime,10.201
The Big Sleep,"Crime,Mystery,Thriller",13.252
The Killing,"Crime,Drama,Thriller",14.533
To All the Boys: Always and Forever,"Romance,Comedy,Drama",56.354
"The Gangster, the Cop, the Devil","Crime,Action,Adventure",43.861
The Gentlemen,"Crime,Action,Comedy",67.919
The Young Girls of Rochefort,"Romance,Comedy,Drama",7.713
Fried Green Tomatoes,"Drama,Comedy",15.163
Spies in Disguise,"Animation,Action,Adventure,Comedy,Family",50.525
Il Divo,Drama,6.862
The Rules of the Game,"Drama,Comedy,Romance",8.544
Stand and Deliver,Drama,12.461
Black Narcissus,Drama,7.789
Victoria,"Crime,Thriller,Romance",12.238
Dreams,"Fantasy,Drama",7.586
Hair Love,"Animation,Family,Drama",5.097
Captain America: The Winter Soldier,"Action,Adventure,Science Fiction",73.722
Evangelion: 1.0 You Are (Not) Alone,"Animation,Science Fiction,Action,Drama",25.432
Memoirs of a Geisha,"Drama,Romance,History",21.762
The Bridges of Madison County,"Drama,Romance",18.625
Roma,Drama,13.668
Encanto,"Animation,Comedy,Family,Fantasy",864.184
What's Eating Gilbert Grape,"Romance,Drama",34.72
White Heat,"Crime,Drama,Thriller",6.598
2 Hearts,"Romance,Drama",13.173
Boys,Drama,12.757
Eddie Murphy: Delirious,"Comedy,TV Movie",5.387
Shang-Chi and the Legend of the Ten Rings,"Action,Adventure,Fantasy",578.648
All About My Mother,"Comedy,Drama",9.242
Kubo and the Two Strings,"Animation,Adventure,Family",56.998
"Steamboat Bill, Jr.","Comedy,Drama,Family,Romance",6.673
Who Am I,Thriller,28.716
A Movie of Eggs,"Animation,Comedy",19.911
The Martian,"Drama,Adventure,Science Fiction",65.223
Winter Sleep,Drama,7.948
Instructions Not Included,"Comedy,Drama",33.439
Jean de Florette,Drama,5.946
How to Train Your Dragon 2,"Fantasy,Action,Adventure,Animation,Comedy,Family",134.7
"Synecdoche, New York",Drama,14.053
The Ghost and Mrs. Muir,"Fantasy,Romance,Mystery",6.794
The Graduate,"Comedy,Drama,Romance",15.925
The Philadelphia Story,"Comedy,Romance",11.799
Harold and Maude,"Comedy,Drama,Romance",10.34
Jules and Jim,"Drama,Romance",7.828
The Last Picture Show,Drama,10.34
Ask Me If I Am Happy,Comedy,4.469
Kind Hearts and Coronets,"Comedy,Drama",8.539
The Princess Bride,"Adventure,Family,Fantasy,Comedy,Romance",16.321
Elevator to the Gallows,"Crime,Drama,Thriller",10.387
Little Miss Sunshine,"Comedy,Drama",12.588
Au Hasard Balthazar,Drama,7.31
The Blind Side,Drama,70.283
The Lost Weekend,Drama,9.795
The Witcher: Nightmare of the Wolf,"Animation,Action,Fantasy",17.601
My Mom is a Character 2,Comedy,5.939
Scooby-Doo on Zombie Island,"Animation,Comedy,Family,Mystery,Adventure,Horror",25.804
JFK,"Drama,Thriller,History",12.912
Rurouni Kenshin Part II: Kyoto Inferno,"Action,Adventure,Drama,Fantasy",19.661
Free Guy,"Comedy,Adventure,Science Fiction",289.962
I Can't Think Straight,"Drama,Romance",11.371
Dave Chappelle: Sticks & Stones,Comedy,7.885
Lucky and Zorba,"Family,Animation",5.813
The Big Country,"Drama,Western,Romance",10.803
Mickey's Christmas Carol,"Family,Animation",14.427
Cast Away,"Adventure,Drama",36.479
The Wild Bunch,"Adventure,Western",12.737
Les Misérables,"Crime,Drama,Thriller",8.848
Paisan,"History,Drama,War",6.935
Primal Fear,"Crime,Drama,Mystery,Thriller",21.671
Balkan Line,"Drama,Action,War",27.553
The Ultimate Gift,"Romance,Drama,Family",25.882
Night of the Living Dead,"Horror,Thriller",15.358
Work It,"Comedy,Music",15.29
Atonement,"Drama,Romance",30.536
Don't Blame the Kid,"Comedy,Romance",61.05
Black Swan,"Drama,Thriller,Horror",37.096
October Sky,"Drama,Family",9.757
Fitzcarraldo,"Drama,Adventure",11.761
Blue Velvet,"Drama,Crime,Mystery,Thriller",17.027
Battleship Potemkin,"Drama,History",12.801
Breakthrough,Drama,43.032
Taste of Cherry,Drama,6.841
A Short Film About Killing,"Crime,Drama",8.299
Guess Who's Coming to Dinner,Drama,9.342
Ferris Bueller's Day Off,Comedy,15.383
The Hand of God,Drama,30.222
I'm Starting from Three,Comedy,5.702
The Count of Monte Cristo,"Adventure,Drama,History",28.595
The Suicide Squad,"Action,Comedy,Adventure,Science Fiction",308.481
Being There,"Comedy,Drama",9.857
Aladdin,"Animation,Family,Adventure,Fantasy,Romance",86.122
Jaws,"Horror,Thriller,Adventure",59.754
Knockin' on Heaven's Door,"Comedy,Crime",9.582
Kingsman: The Secret Service,"Crime,Comedy,Action,Adventure",87.497
Sword of the Stranger,"Action,Animation,History",18.045
Planet of the Apes,"Science Fiction,Adventure,Drama,Action",48.892
Breathless,"Drama,Crime",9.794
Eyes Without a Face,"Drama,Horror,Thriller",7.272
Get a Horse!,"Animation,Family,Comedy",5.842
The Raid 2,"Action,Crime,Thriller",34.95
Berserk: The Golden Age Arc III - The Advent,"Action,Adventure,Drama,Fantasy,Animation",40.343
Confessions,"Drama,Thriller,Mystery",10.51
The Sea Beast,"Animation,Adventure,Family,Fantasy",1723.363
The Irishman,"Crime,Drama,History",23.632
Mediterraneo,"Comedy,Romance,War",8.745
Running on Empty,"Drama,Crime,Romance",6.172
Lou,"Family,Fantasy,Animation",7.143
The Holy Mountain,Drama,11.08
Boogie Nights,Drama,24.132
I Still Believe,"Music,Drama,Romance",71.182
In Cold Blood,"Crime,Drama,History",9.636
The Man from Earth,"Science Fiction,Drama",19.748
The Manchurian Candidate,"Thriller,Drama,Mystery",10.698
Arsenic and Old Lace,"Comedy,Crime",9.425
The Worst Person in the World,"Comedy,Drama,Romance",40.398
The Anthem of the Heart,"Animation,Drama,Music,Romance",51.751
Guardians of the Galaxy Vol. 2,"Adventure,Action,Science Fiction",158.159
