job_title,work_year,salary_in_usd,company_location,company_size
Analytics Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Integration Engineer,2023,75000,US,M
Analytics Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Machine Learning Engineer,2023,92280,GB,M
BI Developer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Manager,2023,75000,US,M
BI Analyst,2023,75000,US,M
Data Engineer,2023,80976,FR,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,92280,GB,M
Data Analyst,2023,75000,US,M
BI Developer,2023,75000,US,M
Data Engineer,2023,92280,GB,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Architect,2023,92280,GB,M
Data Analyst,2023,92280,GB,M
Data Analyst,2023,92280,GB,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,92280,GB,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,75000,US,M
Analytics Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,92280,GB,M
Data Scientist,2023,92280,GB,M
Data Engineer,2023,92280,GB,M
BI Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Computer Vision Engineer,2023,92280,GB,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,80976,ES,M
Data Engineer,2023,92280,GB,M
Data Architect,2023,92280,GB,M
Data Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
BI Developer,2023,92280,GB,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Scientist,2023,80976,IE,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Analyst,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Engineer,2023,75000,US,M
Data Scientist,2022,92350,GB,M
Data Engineer,2022,75000,US,M
Data Analyst,2022,75000,US,M
Data Engineer,2022,92350,GB,M
Data Analyst,2022,75000,US,M
Data Engineer,2022,75000,US,M
Data Analyst,2022,92350,GB,M
Analytics Engineer,2022,92350,GB,M
Data Engineer,2022,92350,GB,M
Financial Data Analyst,2022,75000,US,M
Applied Machine Learning Scientist,2022,75000,US,M
Data Engineer,2022,92350,GB,M
Machine Learning Engineer,2022,92350,GB,M
Data Engineer,2022,92350,GB,M
Data Engineer,2022,92350,GB,M
Data Analyst,2022,75000,CA,M
Applied Machine Learning Scientist,2022,75000,US,L
Principal Data Analyst,2022,75000,CA,S
Marketing Data Analyst,2021,88654,DK,L
Lead Data Engineer,2021,103160,GB,S
Machine Learning Engineer,2021,88654,BE,M
Data Scientist,2021,88654,DE,L
Data Analyst,2021,75000,US,L
Data Analyst,2023,74800,US,M
Data Scientist,2023,74540,US,M
Data Scientist,2022,74540,US,M
Machine Learning Engineer,2024,74500,US,M
Data Engineer,2023,74500,US,M
Data Analyst,2024,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
Data Analyst,2023,74400,US,M
BI Developer,2024,74300,US,M
Data Engineer,2024,74300,US,M
Data Modeler,2024,74300,US,M
Data Analyst,2024,74300,US,M
Data Analyst,2023,74300,US,M
Research Engineer,2024,74276,AU,M
Machine Learning Engineer,2024,74270,CA,M
Data Scientist,2024,74270,CA,M
Data Analyst,2023,74178,US,M
Business Intelligence Analyst,2024,92500,GB,M
Research Analyst,2024,74000,US,M
Data Engineer,2022,91118,GB,M
Machine Learning Engineer,2021,74000,JP,S
Data Engineer,2023,73900,US,M
Data Analyst,2024,73756,US,M
Research Analyst,2024,73700,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Strategist,2023,73500,US,M
Data Analyst,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Manager,2023,73500,US,M
Data Engineer,2023,73400,US,M
Applied Machine Learning Scientist,2022,77119,GB,L
Machine Learning Engineer,2024,81333,LT,M
Machine Learning Engineer,2023,79032,LT,M
Data Scientist,2024,73100,US,M
Data Analyst,2024,73100,US,M
Data Scientist,2024,73100,US,M
AI Engineer,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Analytics Lead,2024,73100,US,M
Data Engineer,2024,73100,US,M
ETL Developer,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Scientist,2024,73100,EG,M
Data Scientist,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Analyst,2024,73100,US,M
AI Engineer,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Engineer,2024,73100,US,M
AI Engineer,2024,73100,US,M
Data Scientist,2024,73100,US,M
Data Engineer,2024,73100,US,M
Data Scientist,2024,73100,US,M
Machine Learning Engineer,2024,73100,US,M
Machine Learning Engineer,2023,73100,US,M
Data Engineer,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Engineer,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Visualization Specialist,2023,73100,US,M
AI Engineer,2023,73100,US,M
Data Modeler,2023,73100,US,M
Data Engineer,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Analyst,2023,73100,US,M
Data Analyst,2023,73100,US,M
Machine Learning Researcher,2023,73100,US,M
Data Engineer,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Scientist,2023,73100,US,M
Data Analyst,2023,73100,US,M
Data Engineer,2023,73100,US,M
MLOps Engineer,2023,73100,US,M
Research Engineer,2024,73000,US,M
Data Engineer,2024,73000,US,M
Data Scientist,2024,73000,US,M
Data Specialist,2024,73000,US,M
Data Scientist,2024,73000,US,M
Research Engineer,2023,73000,US,M
Data Scientist,2023,73000,US,M
Data Analyst,2023,73000,US,M
Data Engineer,2023,89819,GB,M
Data Specialist,2023,73000,US,M
Data Engineer,2023,73000,CA,M
Data Scientist,2022,73000,US,M
Data Scientist,2021,73000,US,L
Data Scientist,2024,72870,US,M
Data Scientist,2024,72700,US,M
Data Scientist,2023,72700,US,M
Business Intelligence Analyst,2024,72600,US,M
Data Analyst,2024,72500,US,M
Data Scientist,2024,72500,US,M
Data Analyst,2023,72500,US,M
Data Engineer,2021,72500,US,L
Data Developer,2023,72409,US,M
Data Scientist,2023,72409,US,M
Data Analyst,2023,72400,GB,M
Data Scientist,2024,72360,US,M
Data Scientist,2024,80400,LV,M
Data Scientist,2023,78125,LV,M
Data Analyst,2023,72250,US,M
Analytics Engineer,2024,72240,US,M
Data Analyst,2024,72200,US,M
Data Quality Analyst,2023,72200,US,M
Data Analyst,2024,80142,NL,M
Data Scientist,2024,72100,US,M
Data Scientist,2024,72100,US,M
ETL Developer,2024,72000,US,M
Business Intelligence Analyst,2024,72000,US,M
Data Operations Associate,2024,72000,US,M
Data Management Analyst,2024,72000,US,M
Data Engineer,2023,72000,US,M
Machine Learning Engineer,2023,72000,VN,M
Research Analyst,2023,72000,US,M
Data Specialist,2023,72000,US,M
Data Engineer,2023,72000,BR,M
Data Engineer,2023,77737,ES,M
Data Engineer,2023,77737,DE,L
Data Engineer,2023,72000,US,M
Data Manager,2023,72000,MX,S
Data Engineer,2023,72000,CO,M
Data Analyst,2023,72000,US,M
Data Engineer,2023,72000,AR,M
Data Analyst,2023,72000,US,M
Data Engineer,2023,72000,CO,M
Data Strategist,2023,72000,CA,M
Data Engineer,2023,72000,MX,M
Data Scientist,2023,77737,LV,M
Machine Learning Engineer,2023,77737,LV,M
Data Analyst,2023,72000,US,M
Applied Scientist,2023,72000,US,L
Data Scientist,2022,75648,DE,S
Data Analyst,2020,72000,US,L
Data Analyst,2024,71958,US,M
Data Engineer,2023,71908,US,M
Data Engineer,2023,71908,US,M
Data Scientist,2023,71907,US,M
Data Scientist,2023,71907,US,M
Data Analyst,2024,79765,NL,M
Data Analyst,2024,79653,DE,M
Data Analyst,2023,71615,US,M
Data Manager,2024,71500,US,M
Data Specialist,2023,71500,US,M
Data Scientist,2023,71400,US,M
Data Scientist,2024,71250,US,M
Data Science,2023,71200,US,M
Data Lead,2024,88973,US,M
Data Scientist,2024,71000,US,M
Data Developer,2024,71000,CA,M
Data Analyst,2024,71000,US,M
Data Scientist,2023,71000,US,M
Research Analyst,2023,71000,US,M
Research Analyst,2023,70960,US,M
Data Analyst,2023,70900,US,M
Business Intelligence Developer,2024,70800,US,M
Data Specialist,2023,70800,US,M
Data Scientist,2023,70800,US,M
Machine Learning Engineer,2023,70800,US,M
Data Scientist,2023,70800,US,M
Business Intelligence Developer,2024,70692,US,M
Business Intelligence Developer,2024,70650,US,M
Data Analyst,2023,70600,US,M
Data Engineer,2022,70500,US,M
Data Analyst,2023,70374,US,M
Data Strategist,2023,70374,US,M
Research Engineer,2024,70230,AU,M
Data Analyst,2024,70000,US,M
Data Analyst,2024,70000,US,M
Data Integration Engineer,2024,70000,US,M
Data Analyst,2024,70000,US,M
Data Engineer,2024,87500,GB,M
Data Operations Analyst,2024,70000,US,M
Data Scientist,2024,87500,GB,M
BI Analyst,2024,70000,US,M
Data Manager,2024,70000,US,M
Data Science Manager,2024,70000,US,M
Data Scientist,2024,87500,GB,M
Data Scientist,2024,87500,GB,M
Data Analyst,2024,70000,US,M
Data Integration Engineer,2024,70000,US,M
Data Analyst,2024,70000,US,M
Data Science Analyst,2024,70000,US,M
Data Science Consultant,2024,70000,US,M
Data Engineer,2024,77777,AT,M
BI Analyst,2024,70000,US,M
Data Specialist,2024,70000,US,M
Data Analyst,2024,70000,US,M
Lead Machine Learning Engineer,2024,77777,FI,L
Data Engineer,2024,70000,US,M
Robotics Engineer,2024,70000,US,M
Research Analyst,2024,87500,GB,M
Data Analyst,2024,70000,US,M
Data Scientist,2024,70000,US,M
Data Engineer,2024,70000,US,M
Data Analyst,2024,70000,US,M
Data Analyst,2024,70000,US,M
Data Engineer,2024,70000,US,M
Business Intelligence,2024,70000,US,M
Business Intelligence,2024,70000,US,M
Data Science,2024,77777,DE,M
Data Scientist,2024,70000,US,M
Data Science,2024,70000,US,M
Data Scientist,2024,70000,US,M
Data Science Consultant,2024,70000,US,M
Data Science,2024,70000,US,M
Data Science Consultant,2024,70000,US,M
Data Analyst,2024,70000,US,M
Data Scientist,2024,70000,US,M
Machine Learning Engineer,2024,70000,US,M
Business Intelligence Analyst,2024,70000,US,M
BI Developer,2024,70000,US,M
Data Developer,2024,70000,US,M
Data Analytics Manager,2024,70000,US,M
Data Scientist,2024,70000,US,M
Data Scientist,2024,77777,PT,M
Data Scientist,2023,70000,US,M
BI Developer,2023,86128,GB,M
Data Scientist,2023,70000,US,M
Data Engineer,2023,70000,US,M
Data Product Owner,2023,86128,GB,M
Data Science,2023,70000,US,M
Data Engineer,2023,70000,US,M
Research Analyst,2023,70000,US,M
Data Engineer,2023,70000,US,M
Data Analyst,2023,70000,PH,M
Data Analyst,2023,70000,US,M
Data Scientist,2023,75577,IE,L
Data Engineer,2023,70000,US,M
Data Scientist,2023,86128,GB,M
Data Engineer,2023,70000,US,M
Data Scientist,2023,70000,US,M
Machine Learning Engineer,2023,70000,CO,M
Research Analyst,2023,70000,US,M
Data Manager,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Manager,2023,70000,US,M
Machine Learning Engineer,2023,75577,NL,M
Data Analyst,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Manager,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Scientist,2023,70000,US,M
Research Engineer,2023,86128,GB,M
Data Analyst,2023,70000,US,M
Data Scientist,2023,70000,US,M
Data Engineer,2023,70000,US,M
Data Engineer,2023,86128,CA,M
Data Scientist,2023,70000,US,M
Data Analyst,2023,70000,US,M
BI Developer,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Scientist,2023,86128,GB,M
Data Engineer,2023,75577,IT,M
Data Analyst,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Analyst,2023,86128,GB,L
Machine Learning Specialist,2023,70000,FR,M
Data Analyst,2023,70000,US,M
Data Scientist,2023,70000,US,M
Data Scientist,2023,86128,GB,M
Data Specialist,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Quality Analyst,2023,70000,US,M
Data Quality Analyst,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Architect,2023,86128,GB,M
Data Engineer,2023,70000,US,M
Data Engineer,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Specialist,2023,70000,US,M
Data Manager,2023,70000,US,M
BI Data Analyst,2023,70000,US,M
Data Specialist,2023,70000,US,M
Data Engineer,2023,86128,GB,M
Data Specialist,2023,70000,US,M
Data Scientist,2023,70000,US,M
Data Engineer,2023,70000,US,M
Data Analyst,2023,70000,US,M
Data Engineer,2023,70000,US,M
ETL Engineer,2023,86128,GB,M
Data Analyst,2023,70000,US,M
Data Scientist,2023,51861,CA,L
Data Analyst,2023,70000,US,M
Data Scientist,2023,86128,GB,M
Data Scientist,2022,73546,DE,M
Data Analyst,2023,70000,US,M
Data Engineer,2023,86128,GB,M
Data Analyst,2023,70000,US,M
AI Programmer,2023,70000,AU,L
Data Scientist,2023,70000,US,M
Data Engineer,2023,75577,SI,M
Data Science Manager,2023,70000,US,M
Data Science Consultant,2023,70000,US,M
Head of Data,2023,75577,PT,L
Machine Learning Infrastructure Engineer,2023,75577,FR,M
Data Analyst,2023,86128,GB,M
Research Scientist,2023,70000,US,M
Data Scientist,2023,70000,US,M
Data Engineer,2023,70000,US,M
Data Engineer,2022,70000,US,M
Data Engineer,2022,73546,ES,M
Data Specialist,2022,70000,US,M
Data Engineer,2022,70000,US,M
Data Specialist,2022,70000,US,M
Data Scientist,2022,70000,US,M
Data Analyst,2022,70000,US,M
Data Analyst,2022,70000,US,M
Machine Learning Engineer,2022,73546,FR,M
Deep Learning Engineer,2022,86193,GB,M
Data Operations Engineer,2022,70000,US,M
Data Engineer,2022,73546,PT,M
Data Scientist,2022,73546,NL,L
Data Engineer,2022,73546,GR,M
Data Engineer,2022,86193,GB,M
Data Engineer,2022,73546,ES,M
Data Specialist,2022,70000,US,M
Data Analyst,2022,86193,GB,M
Data Engineer,2022,73546,ES,M
Data Engineer,2022,86193,GB,M
Data Engineer,2022,73546,GR,M
Data Scientist,2022,86193,GB,M
Machine Learning Engineer,2021,82744,BE,M
Big Data Engineer,2020,70000,US,L
Data Engineer,2020,79833,ES,L
Computer Vision Software Engineer,2021,70000,US,M
Data Engineer,2021,96282,GB,L
Data Scientist,2020,79833,DE,L
Research Scientist,2021,69999,CZ,L
Research Scientist,2024,69800,US,M
Research Scientist,2024,69800,US,M
Data Specialist,2024,69785,US,M
Data Scientist,2024,69600,US,M
Data Analyst,2023,69570,US,M
Data Analyst,2023,69570,US,M
Data Analyst,2023,69525,US,M
Data Integration Specialist,2023,69500,US,M
NLP Engineer,2023,75038,ES,M
Data Analyst,2024,69400,US,M
Data Management Specialist,2024,69300,CA,M
Data Developer,2023,69139,US,M
Data Specialist,2024,69000,US,M
Data Operations Analyst,2024,69000,US,M
Data Modeler,2024,69000,CA,M
Data Specialist,2024,69000,US,M
Data Analyst,2023,69000,US,M
Data Engineer,2023,69000,US,M
Data Analyst,2022,69000,US,M
Data Scientist,2024,68975,CA,M
Data Specialist,2024,68850,US,M
Data Scientist,2024,68740,US,M
Data Analytics Manager,2024,68637,US,M
Data Engineer,2023,68637,US,M
Data Analyst,2023,68550,US,M
Data Science Practitioner,2024,68400,US,M
Data Analyst,2024,68400,US,M
Data Scientist,2024,68400,US,M
Data Engineer,2023,68400,US,M
Data Architect,2023,68400,US,M
Data Analyst,2022,68400,US,M
Data Engineer,2024,68300,US,M
Business Intelligence Specialist,2023,68274,US,M
Data Science,2024,68195,US,M
Data Analyst,2024,68150,US,M
Data Scientist,2024,68088,US,M
Data Analyst,2024,68000,US,M
Data Analyst,2024,68000,US,M
Data Analyst,2024,68000,US,M
Data Science,2024,68000,US,M
Data Engineer,2024,68000,US,M
Data Science,2024,68000,US,M
Data Analyst,2024,68000,US,M
Data Manager,2023,68000,US,M
Data Manager,2023,68000,US,M
Data Engineer,2023,83667,GB,M
Data Manager,2023,68000,US,M
Data Manager,2023,68000,US,M
Data Analyst,2023,68000,US,M
Data Manager,2023,68000,US,M
Lead Data Analyst,2023,68000,US,L
Applied Data Scientist,2021,54238,CA,L
Data Analyst,2023,67500,US,M
Data Analyst,2023,67500,US,M
Data Analyst,2023,67500,US,M
Business Intelligence Analyst,2024,67275,CA,M
Data Architect,2024,67200,US,M
Data Architect,2023,67200,US,M
Business Intelligence Developer,2024,67060,US,M
Data Engineer,2024,67000,US,M
Data Operations Analyst,2024,67000,US,M
Data Analyst,2023,67000,US,M
Business Intelligence Developer,2023,67000,US,M
BI Data Analyst,2023,72338,DE,M
Data Analyst,2022,67000,CA,M
Data Analytics Engineer,2021,79197,DE,L
Business Intelligence Developer,2023,66825,US,M
Data Engineer,2022,82280,GB,M
Data Analyst,2024,66820,US,M
Data Analyst,2023,66691,US,M
Data Analyst,2024,66560,US,M
Data Scientist,2022,51081,CA,L
NLP Engineer,2023,71475,IT,M
Data Analytics Consultant,2024,66100,US,M
Data Analyst,2022,66100,US,M
Business Intelligence Manager,2024,82500,GB,M
Research Analyst,2024,66000,US,M
Data Analyst,2024,66000,US,M
Data Analyst,2024,66000,US,M
Data Science,2024,66000,US,M
Analytics Engineer,2024,66000,US,M
Data Analyst,2023,66000,US,M
Machine Learning Engineer,2023,66000,US,M
AI Research Engineer,2023,81206,GB,M
Data Scientist,2023,71259,ES,M
Data Analyst,2023,66000,US,M
Data Engineer,2023,66000,US,M
Data Architect,2022,66000,US,M
Lead Machine Learning Engineer,2022,69344,PT,L
Data Operations Analyst,2022,66000,US,M
Business Intelligence Engineer,2024,65800,US,L
Business Intelligence Engineer,2024,65800,US,L
Business Intelligence Engineer,2024,65800,US,L
Business Intelligence Engineer,2024,65800,US,L
Business Intelligence Engineer,2023,65800,US,L
Business Intelligence Engineer,2023,65800,US,L
Business Intelligence Engineer,2023,65800,US,L
Data Analyst,2024,65750,US,M
Data Analyst,2024,65750,US,M
Data Analyst,2024,65750,US,M
Data Analyst,2024,65750,US,M
Data Scientist,2021,77684,FR,M
Encounter Data Management Professional,2024,65600,US,M
Data Analyst,2024,65600,US,M
Data Engineer,2023,65488,US,M
Data Engineer,2023,65488,US,M
Data Analyst,2024,65407,CA,M
Data Analyst,2024,65400,US,M
Data Analyst,2024,65400,US,M
Data Manager,2024,65300,DE,M
Data Analyst,2023,65300,US,M
