"game_id","first","time_control_name","game_end_reason","winner","created_at","last_update","type","game_request.lexicon","game_request.initial_time_seconds","game_request.increment_seconds","game_request.challenge_rule","game_request.game_mode","game_request.rating_mode","game_request.max_overtime_minutes","game_request.player_vs_bot","game_request.bot_type","game_request.rules.board_layout_name","game_request.rules.letter_distribution_name","game_request.rules.variant_name"
"aZXEhjXA","BasicBot","blitz","STANDARD",1,"2024-04-13T23:59:17.150891Z","2024-04-14T00:05:08.701605Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"o2B2TXjz","BasicBot","rapid","STANDARD",1,"2024-04-13T23:55:55.956246Z","2024-04-14T00:01:53.660882Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"AquFMAZz","cafarr","regular","STANDARD",1,"2024-04-13T23:51:37.679305Z","2024-04-14T00:00:36.257459Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hpNzoMZe","magnolia","rapid","STANDARD",0,"2024-04-13T23:49:46.150828Z","2024-04-13T23:55:51.752662Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SAFeAwmn","Lucx12","blitz","STANDARD",0,"2024-04-13T23:48:29.609697Z","2024-04-13T23:54:29.987151Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"76mfsw3d","Nancy19809","regular","STANDARD",1,"2024-04-13T23:46:10.910595Z","2024-04-14T00:00:02.994302Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"5vPXcWbe","MISSOOI","rapid","STANDARD",0,"2024-04-13T23:44:57.304429Z","2024-04-13T23:54:05.706390Z","NATIVE","CSW21",720,5,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ahfPuxZp","BasicBot","regular","STANDARD",1,"2024-04-13T23:41:54.260475Z","2024-04-13T23:50:14.735224Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BKstYL6m","BasicBot","regular","STANDARD",0,"2024-04-13T23:32:14.033669Z","2024-04-13T23:46:05.999038Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hQCmbKgy","BasicBot","blitz","TIME",0,"2024-04-13T23:24:28.966472Z","2024-04-13T23:30:30.037696Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"6fSudcEP","BasicBot","regular","RESIGNED",0,"2024-04-13T23:20:09.729992Z","2024-04-13T23:24:19.266569Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"wbPVZ7vh","Lucx12","blitz","STANDARD",1,"2024-04-13T23:18:08.979218Z","2024-04-13T23:24:07.559290Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"cxT5uXuz","BasicBot","regular","STANDARD",1,"2024-04-13T23:16:12.631282Z","2024-04-13T23:41:59.033915Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"n5wsFByx","BasicBot","regular","TIME",0,"2024-04-13T23:10:49.981819Z","2024-04-13T23:31:59.642932Z","NATIVE","NWL23",1200,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"dURvCXYS","PeachyJo","regular","STANDARD",0,"2024-04-13T23:10:33.212342Z","2024-04-13T23:22:59.511073Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"b92jPKfy","BasicBot","regular","STANDARD",1,"2024-04-13T23:04:38.850704Z","2024-04-13T23:23:33.814145Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ESwMyjcX","BasicBot","regular","STANDARD",0,"2024-04-13T23:02:04.980574Z","2024-04-13T23:10:29.106507Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"enZBJSgL","Chirashi","regular","STANDARD",0,"2024-04-13T23:01:53.424119Z","2024-04-13T23:10:47.112277Z","NATIVE","NWL23",1200,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hXaxiAjE","Nancy19809","regular","STANDARD",0,"2024-04-13T22:51:12.941327Z","2024-04-13T23:00:15.437583Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"EhF7wLiM","evmcdee","regular","STANDARD",1,"2024-04-13T22:47:46.015996Z","2024-04-13T22:56:16.891249Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ARxYt578","BasicBot","regular","STANDARD",1,"2024-04-13T22:47:36.561682Z","2024-04-13T22:56:21.323291Z","NATIVE","RD28",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"x8Fwxq7Y","BasicBot","regular","STANDARD",0,"2024-04-13T22:41:28.638444Z","2024-04-13T22:51:07.606569Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"KJLNcdQ9","PeachyJo","regular","STANDARD",0,"2024-04-13T22:33:27.157864Z","2024-04-13T22:42:33.892899Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZLYVWJwa","Nancy19809","regular","STANDARD",0,"2024-04-13T22:31:01.083127Z","2024-04-13T22:41:20.932574Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hGaQVr7A","BasicBot","regular","TIME",0,"2024-04-13T22:29:18.737093Z","2024-04-13T23:39:19.618881Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","CASUAL",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"TVkxdigU","Glilac","regular","STANDARD",0,"2024-04-13T22:26:47.430386Z","2024-04-13T22:34:49.988573Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"sDgxG82Q","BasicBot","regular","STANDARD",0,"2024-04-13T22:25:09.970819Z","2024-04-13T22:33:26.340677Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MaBesPHi","jdb","regular","STANDARD",1,"2024-04-13T22:24:23.289148Z","2024-04-13T22:44:00.497853Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Mnr7kSFC","BasicBot","regular","STANDARD",1,"2024-04-13T22:19:05.173350Z","2024-04-13T22:30:35.303754Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"e247J7cT","MPop","regular","STANDARD",0,"2024-04-13T22:18:55.916493Z","2024-04-13T22:32:03.762313Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Wf2jb7oY","Henning","regular","TIME",1,"2024-04-13T22:14:52.585157Z","2024-04-13T23:24:59.675191Z","NATIVE","RD28",3600,0,"FIVE_POINT","REAL_TIME","RATED",10,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"YTmuBhG7","Glilac","regular","STANDARD",0,"2024-04-13T22:13:31.286018Z","2024-04-13T22:26:37.420210Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ufqRUWxJ","bannana809","regular","STANDARD",1,"2024-04-13T22:12:44.351062Z","2024-04-13T22:18:03.589415Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"y3b9NVmH","mackknife","regular","TIME",1,"2024-04-13T22:10:03.168503Z","2024-04-13T23:11:03.962383Z","NATIVE","NWL23",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"XosXtGh7","Nancy19809","regular","STANDARD",0,"2024-04-13T22:09:25.043333Z","2024-04-13T22:18:56.020711Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"8zFZaZBu","BasicBot","regular","STANDARD",1,"2024-04-13T22:07:56.152197Z","2024-04-13T22:16:03.719771Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"dkTzTcDw","BasicBot","regular","STANDARD",0,"2024-04-13T22:03:00.503755Z","2024-04-13T22:14:47.076448Z","NATIVE","RD28",3600,0,"FIVE_POINT","REAL_TIME","RATED",10,TRUE,"LEVEL2_PROBABILISTIC","CrosswordGame","german",""
"nRV2HdPC","BasicBot","regular","STANDARD",0,"2024-04-13T22:01:06.879936Z","2024-04-13T22:09:16.129937Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"WGFBj9wT","BasicBot","regular","STANDARD",0,"2024-04-13T22:00:08.746396Z","2024-04-13T22:24:15.665584Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"KnXqmMr4","paloutz","regular","STANDARD",1,"2024-04-13T21:57:44.776389Z","2024-04-13T22:27:33.022871Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"iYNxEKu4","artofthetroll","regular","STANDARD",0,"2024-04-13T21:56:27.179672Z","2024-04-13T22:07:49.246126Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"iDXwYeDj","amoghies","regular","STANDARD",0,"2024-04-13T21:54:28.131217Z","2024-04-13T22:15:27.455212Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"kPcc8Dyx","DrDave2020","regular","STANDARD",0,"2024-04-13T21:52:44.766512Z","2024-04-13T22:05:23.673930Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Qnu88jJT","Nancy19809","regular","STANDARD",0,"2024-04-13T21:49:38.532159Z","2024-04-13T22:00:59.518767Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"RL2zu8vU","BasicBot","rapid","STANDARD",0,"2024-04-13T21:49:32.510277Z","2024-04-13T21:59:14.975380Z","NATIVE","CSW21",720,5,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"vUnLVg7Z","BasicBot","regular","STANDARD",1,"2024-04-13T21:44:34.909175Z","2024-04-13T21:52:40.387150Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"M9ifRf7P","BasicBot","regular","STANDARD",0,"2024-04-13T21:43:11.080360Z","2024-04-13T21:50:26.334140Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"38XEYZcm","BasicBot","regular","TIME",0,"2024-04-13T21:35:08.833958Z","2024-04-13T21:56:19.621466Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"PZRQYLaW","DrDave2020","regular","STANDARD",0,"2024-04-13T21:31:03.387671Z","2024-04-13T21:44:32.218618Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"zniPwXYs","BasicBot","rapid","STANDARD",1,"2024-04-13T21:30:06.991375Z","2024-04-13T21:39:20.276774Z","NATIVE","CSW21",600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"L6TtTEJT","BasicBot","blitz","TIME",0,"2024-04-13T21:23:13.387205Z","2024-04-13T21:29:14.299407Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"3WoXgKqq","BasicBot","regular","STANDARD",0,"2024-04-13T21:20:20.989324Z","2024-04-13T21:32:20.298515Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZAFJw9Yb","amoghies","regular","STANDARD",0,"2024-04-13T21:18:25.914206Z","2024-04-13T21:35:03.076439Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YU5KUjYL","BasicBot","regular","STANDARD",1,"2024-04-13T21:17:36.988090Z","2024-04-13T21:30:59.079721Z","NATIVE","NWL23",1500,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"D5zX5FnU","rrryan","rapid","RESIGNED",1,"2024-04-13T21:13:42.515556Z","2024-04-13T21:17:43.442879Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"6LN6RNWW","BasicBot","rapid","STANDARD",1,"2024-04-13T21:13:07.083324Z","2024-04-13T21:17:38.599842Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"XzfniLKF","shoes","regular","TIME",1,"2024-04-13T21:12:52.684007Z","2024-04-13T21:32:59.642997Z","NATIVE","NWL23",1200,1,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"2ChNB9Ud","BasicBot","regular","STANDARD",0,"2024-04-13T21:11:47.042756Z","2024-04-13T21:18:22.712039Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"C9MPnnxK","BasicBot","rapid","STANDARD",1,"2024-04-13T21:08:33.117645Z","2024-04-13T21:13:28.883292Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"EWVN9E7F","BasicBot","regular","TIME",0,"2024-04-13T21:05:21.792394Z","2024-04-13T21:26:29.648707Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"wrC6YYcS","magnolia","rapid","STANDARD",0,"2024-04-13T21:04:55.317479Z","2024-04-13T21:12:35.864858Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"k5xXRXs3","rrryan","rapid","STANDARD",0,"2024-04-13T21:04:20.169615Z","2024-04-13T21:08:30.559979Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"w3Y2K9sA","BasicBot","regular","STANDARD",0,"2024-04-13T21:03:57.278280Z","2024-04-13T21:18:01.980712Z","NATIVE","NWL23",900,0,"DOUBLE","REAL_TIME","RATED",5,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"hWSCXRCr","Lucx12","blitz","TIME",1,"2024-04-13T21:00:40.492344Z","2024-04-13T21:06:41.544888Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZFEcLTjQ","BasicBot","rapid","STANDARD",0,"2024-04-13T21:00:23.837554Z","2024-04-13T21:04:18.049152Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"tWFkgrq6","BasicBot","blitz","TIME",0,"2024-04-13T20:54:37.865531Z","2024-04-13T21:00:39.092057Z","NATIVE","NWL23",300,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"w8N7m7YY","BasicBot","rapid","STANDARD",0,"2024-04-13T20:52:32.460572Z","2024-04-13T20:58:48.394543Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"8c2pMQH2","urapirate","regular","RESIGNED",1,"2024-04-13T20:52:30.510727Z","2024-04-13T21:03:53.894219Z","NATIVE","NWL23",900,0,"DOUBLE","REAL_TIME","RATED",5,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"zdZ2ygRE","BasicBot","regular","STANDARD",1,"2024-04-13T20:52:16.859432Z","2024-04-13T21:11:06.921227Z","NATIVE","NWL23",1200,1,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"N3zHdmoP","BamBam","regular","STANDARD",0,"2024-04-13T20:50:06.419741Z","2024-04-13T21:04:47.177245Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"oqMEnMxr","rrryan","rapid","STANDARD",0,"2024-04-13T20:48:26.075640Z","2024-04-13T20:52:29.757294Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZBXPSTQb","bannana809","regular","TIME",1,"2024-04-13T20:42:51.188908Z","2024-04-13T21:03:59.669948Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"WxZy4YLA","BasicBot","regular","STANDARD",1,"2024-04-13T20:40:07.891209Z","2024-04-13T20:59:21.418413Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"muX38EaB","BasicBot","rapid","RESIGNED",0,"2024-04-13T20:40:00.585978Z","2024-04-13T20:45:37.862173Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"6Atj8CLr","BasicBot","regular","TIME",0,"2024-04-13T20:39:35.910249Z","2024-04-13T21:00:39.619398Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"iSy6uQ7X","rrryan","rapid","STANDARD",1,"2024-04-13T20:34:45.482988Z","2024-04-13T20:39:59.679552Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ShExCkJw","BasicBot","regular","STANDARD",1,"2024-04-13T20:30:49.812343Z","2024-04-13T20:49:46.327814Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZTCBV3pK","BasicBot","rapid","STANDARD",1,"2024-04-13T20:29:07.770554Z","2024-04-13T20:34:37.399437Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"LJUcLDFM","BasicBot","regular","STANDARD",1,"2024-04-13T20:27:36.032188Z","2024-04-13T20:44:22.793375Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"kqsQvjZE","Husker","regular","STANDARD",1,"2024-04-13T20:24:05.699214Z","2024-04-13T20:44:40.633807Z","NATIVE","NWL23",1500,1,"VOID","REAL_TIME","CASUAL",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"YdGNWkCK","rrryan","rapid","STANDARD",1,"2024-04-13T20:23:08.204068Z","2024-04-13T20:29:06.345784Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QCq3s9Wp","BasicBot","rapid","STANDARD",1,"2024-04-13T20:22:30.772240Z","2024-04-13T20:30:37.939608Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"BFTAyDax","BasicBot","regular","STANDARD",0,"2024-04-13T20:19:19.497704Z","2024-04-13T20:25:57.970272Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"SHGWYsaf","JAStreeter","regular","RESIGNED",1,"2024-04-13T20:16:20.423202Z","2024-04-13T20:36:21.143142Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","CASUAL",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QPAnJSym","magnolia","rapid","STANDARD",1,"2024-04-13T20:15:18.384045Z","2024-04-13T20:22:29.271524Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"NV2U77sf","paloutz","regular","STANDARD",1,"2024-04-13T20:13:12.151959Z","2024-04-13T20:40:02.103029Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"exkxFNQm","BasicBot","regular","RESIGNED",0,"2024-04-13T20:10:00.632453Z","2024-04-13T20:24:50.359101Z","NATIVE","NWL23",1200,1,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"wAnwQZoA","BasicBot","rapid","STANDARD",0,"2024-04-13T20:09:28.900775Z","2024-04-13T20:13:49.379089Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"qgwvH7gu","BasicBot","rapid","STANDARD",1,"2024-04-13T20:06:23.319496Z","2024-04-13T20:11:34.299481Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"gEphwUH6","queenzee","regular","STANDARD",1,"2024-04-13T20:06:22.837900Z","2024-04-13T20:27:28.553740Z","NATIVE","CSW21",3600,0,"VOID","REAL_TIME","RATED",10,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"Afkpahj2","magnolia","rapid","STANDARD",1,"2024-04-13T20:00:25.180087Z","2024-04-13T20:06:21.002572Z","NATIVE","CSW21",540,0,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ThzjM28u","BasicBot","regular","STANDARD",0,"2024-04-13T20:00:19.516975Z","2024-04-13T20:13:08.648680Z","NATIVE","CSW21",1800,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"eKUktjZf","rrryan","rapid","STANDARD",1,"2024-04-13T19:58:52.676093Z","2024-04-13T20:07:53.704839Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"nqoQoaWp","GraceOg","regular","STANDARD",1,"2024-04-13T19:57:04.826792Z","2024-04-13T20:08:28.546399Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ugjTrnGM","artofthetroll","regular","TIME",1,"2024-04-13T19:55:05.815732Z","2024-04-13T20:16:09.657129Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"ZAXm6TKu","shoes","regular","STANDARD",0,"2024-04-13T19:48:40.442940Z","2024-04-13T20:08:47.459686Z","NATIVE","NWL23",1200,1,"VOID","REAL_TIME","RATED",0,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"gFZm5VPL","BasicBot","rapid","STANDARD",0,"2024-04-13T19:46:47.780277Z","2024-04-13T19:54:22.671711Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"r2gnqhdV","BasicBot","regular","STANDARD",1,"2024-04-13T19:45:19.003979Z","2024-04-13T19:55:02.472959Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"N7jNAeMH","BasicBot","regular","STANDARD",1,"2024-04-13T19:45:09.451249Z","2024-04-13T20:04:55.249743Z","NATIVE","CSW21",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"MPWLXfk2","rrryan","rapid","STANDARD",0,"2024-04-13T19:42:59.156027Z","2024-04-13T19:46:35.305215Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"QrES9qoV","DitmasPark","regular","STANDARD",0,"2024-04-13T19:39:27.133790Z","2024-04-13T19:52:05.214134Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"u2oEkYxt","BasicBot","regular","STANDARD",0,"2024-04-13T19:39:26.844427Z","2024-04-13T19:55:23.801300Z","NATIVE","CSW21",900,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"sv4Mbd4N","BasicBot","rapid","STANDARD",0,"2024-04-13T19:37:29.633744Z","2024-04-13T19:42:55.552634Z","NATIVE","NWL23",600,0,"DOUBLE","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
"zCDNDaDn","ScottMont","regular","STANDARD",0,"2024-04-13T19:29:51.153294Z","2024-04-13T19:45:06.956117Z","NATIVE","NWL23",1200,0,"VOID","REAL_TIME","RATED",1,TRUE,"LEVEL2_CEL_BOT","CrosswordGame","english",""
